Condition,RedToyReward,YellowToyReward,LearnC,LearnR,DiscoverC,DiscoverR,ExploreProb,Decision
1: R&C,5,49,1,1,0,0,0.99,YellowToy
1: R&C,5,49,1,1,1,1,0.99,YellowToy
1: R&C,5,49,1,0,1,0,0.99,YellowToy
1: R&C,5,49,0,1,0,1,0.99,YellowToy
2: Diff. R,49,5,0,0,1,1,0.99,YellowToy
2: Diff. R,49,5,1,1,0,0,0.99,RedToy
2: Diff. R,49,5,1,1,1,1,0.99,RedToy
2: Diff. R,49,5,1,0,1,0,0.99,Either
2: Diff. R,49,5,0,1,0,1,0.99,RedToy
3: Diff. C,5,5,0,0,1,1,0.99,YellowToy
3: Diff. C,5,5,1,1,0,0,0.99,RedToy
3: Diff. C,5,5,1,1,1,1,0.99,YellowToy
3: Diff. C,5,5,1,0,1,0,0.99,YellowToy
3: Diff. C,5,5,0,1,0,1,0.99,Either
4: RvC,49,5,0,0,1,1,0.99,YellowToy
4: RvC,49,5,1,1,0,0,0.99,RedToy
4: RvC,49,5,1,1,1,1,0.99,YellowToy
4: RvC,49,5,1,0,1,0,0.99,YellowToy
4: RvC,49,5,0,1,0,1,0.99,RedToy
1: R&C,6,49,0,0,1,1,0.25,RedToy
1: R&C,6,49,1,1,0,0,0.25,YellowToy
1: R&C,6,49,1,1,1,1,0.25,YellowToy
1: R&C,6,49,1,0,1,0,0.25,YellowToy
1: R&C,6,49,0,1,0,1,0.25,YellowToy
2: Diff. R,49,6,0,0,1,1,0.25,YellowToy
2: Diff. R,49,6,1,1,0,0,0.25,RedToy
2: Diff. R,49,6,1,1,1,1,0.25,RedToy
2: Diff. R,49,6,1,0,1,0,0.25,Either
2: Diff. R,49,6,0,1,0,1,0.25,RedToy
3: Diff. C,6,6,0,0,1,1,0.25,YellowToy
3: Diff. C,6,6,1,1,0,0,0.25,RedToy
3: Diff. C,6,6,1,1,1,1,0.25,YellowToy
3: Diff. C,6,6,1,0,1,0,0.25,YellowToy
3: Diff. C,6,6,0,1,0,1,0.25,Either
4: RvC,49,6,0,0,1,1,0.25,YellowToy
4: RvC,49,6,1,1,0,0,0.25,RedToy
4: RvC,49,6,1,1,1,1,0.25,RedToy
4: RvC,49,6,1,0,1,0,0.25,YellowToy
4: RvC,49,6,0,1,0,1,0.25,RedToy
1: R&C,6,49,0,0,1,1,0.5,RedToy
1: R&C,6,49,1,1,0,0,0.5,YellowToy
1: R&C,6,49,1,1,1,1,0.5,YellowToy
1: R&C,6,49,1,0,1,0,0.5,YellowToy
1: R&C,6,49,0,1,0,1,0.5,YellowToy
2: Diff. R,49,6,0,0,1,1,0.5,YellowToy
2: Diff. R,49,6,1,1,0,0,0.5,RedToy
2: Diff. R,49,6,1,1,1,1,0.5,RedToy
2: Diff. R,49,6,1,0,1,0,0.5,Either
2: Diff. R,49,6,0,1,0,1,0.5,RedToy
3: Diff. C,6,6,0,0,1,1,0.5,YellowToy
3: Diff. C,6,6,1,1,0,0,0.5,RedToy
3: Diff. C,6,6,1,1,1,1,0.5,YellowToy
3: Diff. C,6,6,1,0,1,0,0.5,YellowToy
3: Diff. C,6,6,0,1,0,1,0.5,Either
4: RvC,49,6,0,0,1,1,0.5,YellowToy
4: RvC,49,6,1,1,0,0,0.5,RedToy
4: RvC,49,6,1,1,1,1,0.5,RedToy
4: RvC,49,6,1,0,1,0,0.5,YellowToy
4: RvC,49,6,0,1,0,1,0.5,RedToy
1: R&C,6,49,0,0,1,1,0.75,RedToy
1: R&C,6,49,1,1,0,0,0.75,YellowToy
1: R&C,6,49,1,1,1,1,0.75,YellowToy
1: R&C,6,49,1,0,1,0,0.75,YellowToy
1: R&C,6,49,0,1,0,1,0.75,YellowToy
2: Diff. R,49,6,0,0,1,1,0.75,YellowToy
2: Diff. R,49,6,1,1,0,0,0.75,RedToy
2: Diff. R,49,6,1,1,1,1,0.75,RedToy
2: Diff. R,49,6,1,0,1,0,0.75,Either
2: Diff. R,49,6,0,1,0,1,0.75,RedToy
3: Diff. C,6,6,0,0,1,1,0.75,YellowToy
3: Diff. C,6,6,1,1,0,0,0.75,RedToy
3: Diff. C,6,6,1,1,1,1,0.75,YellowToy
3: Diff. C,6,6,1,0,1,0,0.75,YellowToy
3: Diff. C,6,6,0,1,0,1,0.75,Either
4: RvC,49,6,0,0,1,1,0.75,YellowToy
4: RvC,49,6,1,1,0,0,0.75,RedToy
4: RvC,49,6,1,1,1,1,0.75,YellowToy
4: RvC,49,6,1,0,1,0,0.75,YellowToy
4: RvC,49,6,0,1,0,1,0.75,RedToy
1: R&C,6,49,0,0,1,1,0.99,RedToy
1: R&C,6,49,1,1,0,0,0.99,YellowToy
1: R&C,6,49,1,1,1,1,0.99,YellowToy
1: R&C,6,49,1,0,1,0,0.99,YellowToy
1: R&C,6,49,0,1,0,1,0.99,YellowToy
2: Diff. R,49,6,0,0,1,1,0.99,YellowToy
2: Diff. R,49,6,1,1,0,0,0.99,RedToy
2: Diff. R,49,6,1,1,1,1,0.99,RedToy
2: Diff. R,49,6,1,0,1,0,0.99,Either
2: Diff. R,49,6,0,1,0,1,0.99,RedToy
3: Diff. C,6,6,0,0,1,1,0.99,YellowToy
3: Diff. C,6,6,1,1,0,0,0.99,RedToy
3: Diff. C,6,6,1,1,1,1,0.99,YellowToy
3: Diff. C,6,6,1,0,1,0,0.99,YellowToy
3: Diff. C,6,6,0,1,0,1,0.99,Either
4: RvC,49,6,0,0,1,1,0.99,YellowToy
4: RvC,49,6,1,1,0,0,0.99,RedToy
4: RvC,49,6,1,1,1,1,0.99,YellowToy
4: RvC,49,6,1,0,1,0,0.99,YellowToy
4: RvC,49,6,0,1,0,1,0.99,RedToy
1: R&C,7,49,0,0,1,1,0.25,RedToy
1: R&C,7,49,1,1,0,0,0.25,YellowToy
1: R&C,7,49,1,1,1,1,0.25,YellowToy
1: R&C,7,49,1,0,1,0,0.25,YellowToy
1: R&C,7,49,0,1,0,1,0.25,YellowToy
2: Diff. R,49,7,0,0,1,1,0.25,YellowToy
2: Diff. R,49,7,1,1,0,0,0.25,RedToy
2: Diff. R,49,7,1,1,1,1,0.25,RedToy
2: Diff. R,49,7,1,0,1,0,0.25,Either
2: Diff. R,49,7,0,1,0,1,0.25,RedToy
3: Diff. C,7,7,0,0,1,1,0.25,YellowToy
3: Diff. C,7,7,1,1,0,0,0.25,RedToy
3: Diff. C,7,7,1,1,1,1,0.25,YellowToy
3: Diff. C,7,7,1,0,1,0,0.25,YellowToy
3: Diff. C,7,7,0,1,0,1,0.25,Either
4: RvC,49,7,0,0,1,1,0.25,YellowToy
4: RvC,49,7,1,1,0,0,0.25,RedToy
4: RvC,49,7,1,1,1,1,0.25,RedToy
4: RvC,49,7,1,0,1,0,0.25,YellowToy
4: RvC,49,7,0,1,0,1,0.25,RedToy
1: R&C,7,49,0,0,1,1,0.5,RedToy
1: R&C,7,49,1,1,0,0,0.5,YellowToy
1: R&C,7,49,1,1,1,1,0.5,YellowToy
1: R&C,7,49,1,0,1,0,0.5,YellowToy
1: R&C,7,49,0,1,0,1,0.5,YellowToy
2: Diff. R,49,7,0,0,1,1,0.5,YellowToy
2: Diff. R,49,7,1,1,0,0,0.5,RedToy
2: Diff. R,49,7,1,1,1,1,0.5,RedToy
2: Diff. R,49,7,1,0,1,0,0.5,Either
2: Diff. R,49,7,0,1,0,1,0.5,RedToy
3: Diff. C,7,7,0,0,1,1,0.5,YellowToy
3: Diff. C,7,7,1,1,0,0,0.5,RedToy
3: Diff. C,7,7,1,1,1,1,0.5,YellowToy
3: Diff. C,7,7,1,0,1,0,0.5,YellowToy
3: Diff. C,7,7,0,1,0,1,0.5,Either
4: RvC,49,7,0,0,1,1,0.5,YellowToy
4: RvC,49,7,1,1,0,0,0.5,RedToy
4: RvC,49,7,1,1,1,1,0.5,RedToy
4: RvC,49,7,1,0,1,0,0.5,YellowToy
4: RvC,49,7,0,1,0,1,0.5,RedToy
1: R&C,7,49,0,0,1,1,0.75,RedToy
1: R&C,7,49,1,1,0,0,0.75,YellowToy
1: R&C,7,49,1,1,1,1,0.75,YellowToy
1: R&C,7,49,1,0,1,0,0.75,YellowToy
1: R&C,7,49,0,1,0,1,0.75,YellowToy
2: Diff. R,49,7,0,0,1,1,0.75,YellowToy
2: Diff. R,49,7,1,1,0,0,0.75,RedToy
2: Diff. R,49,7,1,1,1,1,0.75,RedToy
2: Diff. R,49,7,1,0,1,0,0.75,Either
2: Diff. R,49,7,0,1,0,1,0.75,RedToy
3: Diff. C,7,7,0,0,1,1,0.75,YellowToy
3: Diff. C,7,7,1,1,0,0,0.75,RedToy
3: Diff. C,7,7,1,1,1,1,0.75,YellowToy
3: Diff. C,7,7,1,0,1,0,0.75,YellowToy
3: Diff. C,7,7,0,1,0,1,0.75,Either
4: RvC,49,7,0,0,1,1,0.75,YellowToy
4: RvC,49,7,1,1,0,0,0.75,RedToy
4: RvC,49,7,1,1,1,1,0.75,YellowToy
4: RvC,49,7,1,0,1,0,0.75,YellowToy
4: RvC,49,7,0,1,0,1,0.75,RedToy
1: R&C,7,49,0,0,1,1,0.99,RedToy
1: R&C,7,49,1,1,0,0,0.99,YellowToy
1: R&C,7,49,1,1,1,1,0.99,YellowToy
1: R&C,7,49,1,0,1,0,0.99,YellowToy
1: R&C,7,49,0,1,0,1,0.99,YellowToy
2: Diff. R,49,7,0,0,1,1,0.99,YellowToy
2: Diff. R,49,7,1,1,0,0,0.99,RedToy
2: Diff. R,49,7,1,1,1,1,0.99,RedToy
2: Diff. R,49,7,1,0,1,0,0.99,Either
2: Diff. R,49,7,0,1,0,1,0.99,RedToy
3: Diff. C,7,7,0,0,1,1,0.99,YellowToy
3: Diff. C,7,7,1,1,0,0,0.99,RedToy
3: Diff. C,7,7,1,1,1,1,0.99,YellowToy
3: Diff. C,7,7,1,0,1,0,0.99,YellowToy
3: Diff. C,7,7,0,1,0,1,0.99,Either
4: RvC,49,7,0,0,1,1,0.99,YellowToy
4: RvC,49,7,1,1,0,0,0.99,RedToy
4: RvC,49,7,1,1,1,1,0.99,YellowToy
4: RvC,49,7,1,0,1,0,0.99,YellowToy
4: RvC,49,7,0,1,0,1,0.99,RedToy
1: R&C,8,49,0,0,1,1,0.25,RedToy
1: R&C,8,49,1,1,0,0,0.25,YellowToy
1: R&C,8,49,1,1,1,1,0.25,YellowToy
1: R&C,8,49,1,0,1,0,0.25,YellowToy
1: R&C,8,49,0,1,0,1,0.25,YellowToy
2: Diff. R,49,8,0,0,1,1,0.25,YellowToy
2: Diff. R,49,8,1,1,0,0,0.25,RedToy
2: Diff. R,49,8,1,1,1,1,0.25,RedToy
2: Diff. R,49,8,1,0,1,0,0.25,Either
2: Diff. R,49,8,0,1,0,1,0.25,RedToy
3: Diff. C,8,8,0,0,1,1,0.25,YellowToy
3: Diff. C,8,8,1,1,0,0,0.25,RedToy
3: Diff. C,8,8,1,1,1,1,0.25,YellowToy
3: Diff. C,8,8,1,0,1,0,0.25,YellowToy
3: Diff. C,8,8,0,1,0,1,0.25,Either
4: RvC,49,8,0,0,1,1,0.25,YellowToy
4: RvC,49,8,1,1,0,0,0.25,RedToy
4: RvC,49,8,1,1,1,1,0.25,RedToy
4: RvC,49,8,1,0,1,0,0.25,YellowToy
4: RvC,49,8,0,1,0,1,0.25,RedToy
1: R&C,8,49,0,0,1,1,0.5,RedToy
1: R&C,8,49,1,1,0,0,0.5,YellowToy
1: R&C,8,49,1,1,1,1,0.5,YellowToy
1: R&C,8,49,1,0,1,0,0.5,YellowToy
1: R&C,8,49,0,1,0,1,0.5,YellowToy
2: Diff. R,49,8,0,0,1,1,0.5,YellowToy
2: Diff. R,49,8,1,1,0,0,0.5,RedToy
2: Diff. R,49,8,1,1,1,1,0.5,RedToy
2: Diff. R,49,8,1,0,1,0,0.5,Either
2: Diff. R,49,8,0,1,0,1,0.5,RedToy
3: Diff. C,8,8,0,0,1,1,0.5,YellowToy
3: Diff. C,8,8,1,1,0,0,0.5,RedToy
3: Diff. C,8,8,1,1,1,1,0.5,YellowToy
3: Diff. C,8,8,1,0,1,0,0.5,YellowToy
3: Diff. C,8,8,0,1,0,1,0.5,Either
4: RvC,49,8,0,0,1,1,0.5,YellowToy
4: RvC,49,8,1,1,0,0,0.5,RedToy
4: RvC,49,8,1,1,1,1,0.5,RedToy
4: RvC,49,8,1,0,1,0,0.5,YellowToy
4: RvC,49,8,0,1,0,1,0.5,RedToy
1: R&C,8,49,0,0,1,1,0.75,RedToy
1: R&C,8,49,1,1,0,0,0.75,YellowToy
1: R&C,8,49,1,1,1,1,0.75,YellowToy
1: R&C,8,49,1,0,1,0,0.75,YellowToy
1: R&C,8,49,0,1,0,1,0.75,YellowToy
2: Diff. R,49,8,0,0,1,1,0.75,YellowToy
2: Diff. R,49,8,1,1,0,0,0.75,RedToy
2: Diff. R,49,8,1,1,1,1,0.75,RedToy
2: Diff. R,49,8,1,0,1,0,0.75,Either
2: Diff. R,49,8,0,1,0,1,0.75,RedToy
3: Diff. C,8,8,0,0,1,1,0.75,YellowToy
3: Diff. C,8,8,1,1,0,0,0.75,RedToy
3: Diff. C,8,8,1,1,1,1,0.75,YellowToy
3: Diff. C,8,8,1,0,1,0,0.75,YellowToy
3: Diff. C,8,8,0,1,0,1,0.75,Either
4: RvC,49,8,0,0,1,1,0.75,YellowToy
4: RvC,49,8,1,1,0,0,0.75,RedToy
4: RvC,49,8,1,1,1,1,0.75,YellowToy
4: RvC,49,8,1,0,1,0,0.75,YellowToy
4: RvC,49,8,0,1,0,1,0.75,RedToy
1: R&C,8,49,0,0,1,1,0.99,RedToy
1: R&C,8,49,1,1,0,0,0.99,YellowToy
1: R&C,8,49,1,1,1,1,0.99,YellowToy
1: R&C,8,49,1,0,1,0,0.99,YellowToy
1: R&C,8,49,0,1,0,1,0.99,YellowToy
2: Diff. R,49,8,0,0,1,1,0.99,YellowToy
2: Diff. R,49,8,1,1,0,0,0.99,RedToy
2: Diff. R,49,8,1,1,1,1,0.99,RedToy
2: Diff. R,49,8,1,0,1,0,0.99,Either
2: Diff. R,49,8,0,1,0,1,0.99,RedToy
3: Diff. C,8,8,0,0,1,1,0.99,YellowToy
3: Diff. C,8,8,1,1,0,0,0.99,RedToy
3: Diff. C,8,8,1,1,1,1,0.99,YellowToy
3: Diff. C,8,8,1,0,1,0,0.99,YellowToy
3: Diff. C,8,8,0,1,0,1,0.99,Either
4: RvC,49,8,0,0,1,1,0.99,YellowToy
4: RvC,49,8,1,1,0,0,0.99,RedToy
4: RvC,49,8,1,1,1,1,0.99,YellowToy
4: RvC,49,8,1,0,1,0,0.99,YellowToy
4: RvC,49,8,0,1,0,1,0.99,RedToy
1: R&C,9,49,0,0,1,1,0.25,RedToy
1: R&C,9,49,1,1,0,0,0.25,YellowToy
1: R&C,9,49,1,1,1,1,0.25,YellowToy
1: R&C,9,49,1,0,1,0,0.25,YellowToy
1: R&C,9,49,0,1,0,1,0.25,YellowToy
2: Diff. R,49,9,0,0,1,1,0.25,YellowToy
2: Diff. R,49,9,1,1,0,0,0.25,RedToy
2: Diff. R,49,9,1,1,1,1,0.25,RedToy
2: Diff. R,49,9,1,0,1,0,0.25,Either
2: Diff. R,49,9,0,1,0,1,0.25,RedToy
3: Diff. C,9,9,0,0,1,1,0.25,YellowToy
3: Diff. C,9,9,1,1,0,0,0.25,RedToy
3: Diff. C,9,9,1,1,1,1,0.25,YellowToy
3: Diff. C,9,9,1,0,1,0,0.25,YellowToy
3: Diff. C,9,9,0,1,0,1,0.25,Either
4: RvC,49,9,0,0,1,1,0.25,YellowToy
4: RvC,49,9,1,1,0,0,0.25,RedToy
4: RvC,49,9,1,1,1,1,0.25,RedToy
4: RvC,49,9,1,0,1,0,0.25,YellowToy
4: RvC,49,9,0,1,0,1,0.25,RedToy
1: R&C,9,49,0,0,1,1,0.5,RedToy
1: R&C,9,49,1,1,0,0,0.5,YellowToy
1: R&C,9,49,1,1,1,1,0.5,YellowToy
1: R&C,9,49,1,0,1,0,0.5,YellowToy
1: R&C,9,49,0,1,0,1,0.5,YellowToy
2: Diff. R,49,9,0,0,1,1,0.5,YellowToy
2: Diff. R,49,9,1,1,0,0,0.5,RedToy
2: Diff. R,49,9,1,1,1,1,0.5,RedToy
2: Diff. R,49,9,1,0,1,0,0.5,Either
2: Diff. R,49,9,0,1,0,1,0.5,RedToy
3: Diff. C,9,9,0,0,1,1,0.5,YellowToy
3: Diff. C,9,9,1,1,0,0,0.5,RedToy
3: Diff. C,9,9,1,1,1,1,0.5,YellowToy
3: Diff. C,9,9,1,0,1,0,0.5,YellowToy
3: Diff. C,9,9,0,1,0,1,0.5,Either
4: RvC,49,9,0,0,1,1,0.5,YellowToy
4: RvC,49,9,1,1,0,0,0.5,RedToy
4: RvC,49,9,1,1,1,1,0.5,RedToy
4: RvC,49,9,1,0,1,0,0.5,YellowToy
4: RvC,49,9,0,1,0,1,0.5,RedToy
1: R&C,9,49,0,0,1,1,0.75,RedToy
1: R&C,9,49,1,1,0,0,0.75,YellowToy
1: R&C,9,49,1,1,1,1,0.75,YellowToy
1: R&C,9,49,1,0,1,0,0.75,YellowToy
1: R&C,9,49,0,1,0,1,0.75,YellowToy
2: Diff. R,49,9,0,0,1,1,0.75,YellowToy
2: Diff. R,49,9,1,1,0,0,0.75,RedToy
2: Diff. R,49,9,1,1,1,1,0.75,RedToy
2: Diff. R,49,9,1,0,1,0,0.75,Either
2: Diff. R,49,9,0,1,0,1,0.75,RedToy
3: Diff. C,9,9,0,0,1,1,0.75,YellowToy
3: Diff. C,9,9,1,1,0,0,0.75,RedToy
3: Diff. C,9,9,1,1,1,1,0.75,YellowToy
3: Diff. C,9,9,1,0,1,0,0.75,YellowToy
3: Diff. C,9,9,0,1,0,1,0.75,Either
4: RvC,49,9,0,0,1,1,0.75,YellowToy
4: RvC,49,9,1,1,0,0,0.75,RedToy
4: RvC,49,9,1,1,1,1,0.75,YellowToy
4: RvC,49,9,1,0,1,0,0.75,YellowToy
4: RvC,49,9,0,1,0,1,0.75,RedToy
1: R&C,9,49,0,0,1,1,0.99,RedToy
1: R&C,9,49,1,1,0,0,0.99,YellowToy
1: R&C,9,49,1,1,1,1,0.99,YellowToy
1: R&C,9,49,1,0,1,0,0.99,YellowToy
1: R&C,9,49,0,1,0,1,0.99,YellowToy
2: Diff. R,49,9,0,0,1,1,0.99,YellowToy
2: Diff. R,49,9,1,1,0,0,0.99,RedToy
2: Diff. R,49,9,1,1,1,1,0.99,RedToy
2: Diff. R,49,9,1,0,1,0,0.99,Either
2: Diff. R,49,9,0,1,0,1,0.99,RedToy
3: Diff. C,9,9,0,0,1,1,0.99,YellowToy
3: Diff. C,9,9,1,1,0,0,0.99,RedToy
3: Diff. C,9,9,1,1,1,1,0.99,YellowToy
3: Diff. C,9,9,1,0,1,0,0.99,YellowToy
3: Diff. C,9,9,0,1,0,1,0.99,Either
4: RvC,49,9,0,0,1,1,0.99,YellowToy
4: RvC,49,9,1,1,0,0,0.99,RedToy
4: RvC,49,9,1,1,1,1,0.99,YellowToy
4: RvC,49,9,1,0,1,0,0.99,YellowToy
4: RvC,49,9,0,1,0,1,0.99,RedToy
1: R&C,10,49,0,0,1,1,0.25,RedToy
1: R&C,10,49,1,1,0,0,0.25,YellowToy
1: R&C,10,49,1,1,1,1,0.25,YellowToy
1: R&C,10,49,1,0,1,0,0.25,YellowToy
1: R&C,10,49,0,1,0,1,0.25,YellowToy
2: Diff. R,49,10,0,0,1,1,0.25,YellowToy
2: Diff. R,49,10,1,1,0,0,0.25,RedToy
2: Diff. R,49,10,1,1,1,1,0.25,RedToy
2: Diff. R,49,10,1,0,1,0,0.25,Either
2: Diff. R,49,10,0,1,0,1,0.25,RedToy
3: Diff. C,10,10,0,0,1,1,0.25,YellowToy
3: Diff. C,10,10,1,1,0,0,0.25,RedToy
3: Diff. C,10,10,1,1,1,1,0.25,YellowToy
3: Diff. C,10,10,1,0,1,0,0.25,YellowToy
3: Diff. C,10,10,0,1,0,1,0.25,Either
4: RvC,49,10,0,0,1,1,0.25,YellowToy
4: RvC,49,10,1,1,0,0,0.25,RedToy
4: RvC,49,10,1,1,1,1,0.25,RedToy
4: RvC,49,10,1,0,1,0,0.25,YellowToy
4: RvC,49,10,0,1,0,1,0.25,RedToy
1: R&C,10,49,0,0,1,1,0.5,RedToy
1: R&C,10,49,1,1,0,0,0.5,YellowToy
1: R&C,10,49,1,1,1,1,0.5,YellowToy
1: R&C,10,49,1,0,1,0,0.5,YellowToy
1: R&C,10,49,0,1,0,1,0.5,YellowToy
2: Diff. R,49,10,0,0,1,1,0.5,YellowToy
2: Diff. R,49,10,1,1,0,0,0.5,RedToy
2: Diff. R,49,10,1,1,1,1,0.5,RedToy
2: Diff. R,49,10,1,0,1,0,0.5,Either
2: Diff. R,49,10,0,1,0,1,0.5,RedToy
3: Diff. C,10,10,0,0,1,1,0.5,YellowToy
3: Diff. C,10,10,1,1,0,0,0.5,RedToy
3: Diff. C,10,10,1,1,1,1,0.5,YellowToy
3: Diff. C,10,10,1,0,1,0,0.5,YellowToy
3: Diff. C,10,10,0,1,0,1,0.5,Either
4: RvC,49,10,0,0,1,1,0.5,YellowToy
4: RvC,49,10,1,1,0,0,0.5,RedToy
4: RvC,49,10,1,1,1,1,0.5,RedToy
4: RvC,49,10,1,0,1,0,0.5,YellowToy
4: RvC,49,10,0,1,0,1,0.5,RedToy
1: R&C,10,49,0,0,1,1,0.75,RedToy
1: R&C,10,49,1,1,0,0,0.75,YellowToy
1: R&C,10,49,1,1,1,1,0.75,YellowToy
1: R&C,10,49,1,0,1,0,0.75,YellowToy
1: R&C,10,49,0,1,0,1,0.75,YellowToy
2: Diff. R,49,10,0,0,1,1,0.75,YellowToy
2: Diff. R,49,10,1,1,0,0,0.75,RedToy
2: Diff. R,49,10,1,1,1,1,0.75,RedToy
2: Diff. R,49,10,1,0,1,0,0.75,Either
2: Diff. R,49,10,0,1,0,1,0.75,RedToy
3: Diff. C,10,10,0,0,1,1,0.75,YellowToy
3: Diff. C,10,10,1,1,0,0,0.75,RedToy
3: Diff. C,10,10,1,1,1,1,0.75,YellowToy
3: Diff. C,10,10,1,0,1,0,0.75,YellowToy
3: Diff. C,10,10,0,1,0,1,0.75,Either
4: RvC,49,10,0,0,1,1,0.75,YellowToy
4: RvC,49,10,1,1,0,0,0.75,RedToy
4: RvC,49,10,1,1,1,1,0.75,YellowToy
4: RvC,49,10,1,0,1,0,0.75,YellowToy
4: RvC,49,10,0,1,0,1,0.75,RedToy
1: R&C,10,49,0,0,1,1,0.99,RedToy
1: R&C,10,49,1,1,0,0,0.99,YellowToy
1: R&C,10,49,1,1,1,1,0.99,YellowToy
1: R&C,10,49,1,0,1,0,0.99,YellowToy
1: R&C,10,49,0,1,0,1,0.99,YellowToy
2: Diff. R,49,10,0,0,1,1,0.99,YellowToy
2: Diff. R,49,10,1,1,0,0,0.99,RedToy
2: Diff. R,49,10,1,1,1,1,0.99,RedToy
2: Diff. R,49,10,1,0,1,0,0.99,Either
2: Diff. R,49,10,0,1,0,1,0.99,RedToy
3: Diff. C,10,10,0,0,1,1,0.99,YellowToy
3: Diff. C,10,10,1,1,0,0,0.99,RedToy
3: Diff. C,10,10,1,1,1,1,0.99,YellowToy
3: Diff. C,10,10,1,0,1,0,0.99,YellowToy
3: Diff. C,10,10,0,1,0,1,0.99,Either
4: RvC,49,10,0,0,1,1,0.99,YellowToy
4: RvC,49,10,1,1,0,0,0.99,RedToy
4: RvC,49,10,1,1,1,1,0.99,YellowToy
4: RvC,49,10,1,0,1,0,0.99,YellowToy
4: RvC,49,10,0,1,0,1,0.99,RedToy
1: R&C,11,49,0,0,1,1,0.25,RedToy
1: R&C,11,49,1,1,0,0,0.25,YellowToy
1: R&C,11,49,1,1,1,1,0.25,YellowToy
1: R&C,11,49,1,0,1,0,0.25,YellowToy
1: R&C,11,49,0,1,0,1,0.25,YellowToy
2: Diff. R,49,11,0,0,1,1,0.25,YellowToy
2: Diff. R,49,11,1,1,0,0,0.25,RedToy
2: Diff. R,49,11,1,1,1,1,0.25,RedToy
2: Diff. R,49,11,1,0,1,0,0.25,Either
2: Diff. R,49,11,0,1,0,1,0.25,RedToy
3: Diff. C,11,11,0,0,1,1,0.25,YellowToy
3: Diff. C,11,11,1,1,0,0,0.25,RedToy
3: Diff. C,11,11,1,1,1,1,0.25,YellowToy
3: Diff. C,11,11,1,0,1,0,0.25,YellowToy
3: Diff. C,11,11,0,1,0,1,0.25,Either
4: RvC,49,11,0,0,1,1,0.25,YellowToy
4: RvC,49,11,1,1,0,0,0.25,RedToy
4: RvC,49,11,1,1,1,1,0.25,RedToy
4: RvC,49,11,1,0,1,0,0.25,YellowToy
4: RvC,49,11,0,1,0,1,0.25,RedToy
1: R&C,11,49,0,0,1,1,0.5,RedToy
1: R&C,11,49,1,1,0,0,0.5,YellowToy
1: R&C,11,49,1,1,1,1,0.5,YellowToy
1: R&C,11,49,1,0,1,0,0.5,YellowToy
1: R&C,11,49,0,1,0,1,0.5,YellowToy
2: Diff. R,49,11,0,0,1,1,0.5,YellowToy
2: Diff. R,49,11,1,1,0,0,0.5,RedToy
2: Diff. R,49,11,1,1,1,1,0.5,RedToy
2: Diff. R,49,11,1,0,1,0,0.5,Either
2: Diff. R,49,11,0,1,0,1,0.5,RedToy
3: Diff. C,11,11,0,0,1,1,0.5,YellowToy
3: Diff. C,11,11,1,1,0,0,0.5,RedToy
3: Diff. C,11,11,1,1,1,1,0.5,YellowToy
3: Diff. C,11,11,1,0,1,0,0.5,YellowToy
3: Diff. C,11,11,0,1,0,1,0.5,Either
4: RvC,49,11,0,0,1,1,0.5,YellowToy
4: RvC,49,11,1,1,0,0,0.5,RedToy
4: RvC,49,11,1,1,1,1,0.5,RedToy
4: RvC,49,11,1,0,1,0,0.5,YellowToy
4: RvC,49,11,0,1,0,1,0.5,RedToy
1: R&C,11,49,0,0,1,1,0.75,RedToy
1: R&C,11,49,1,1,0,0,0.75,YellowToy
1: R&C,11,49,1,1,1,1,0.75,YellowToy
1: R&C,11,49,1,0,1,0,0.75,YellowToy
1: R&C,11,49,0,1,0,1,0.75,YellowToy
2: Diff. R,49,11,0,0,1,1,0.75,YellowToy
2: Diff. R,49,11,1,1,0,0,0.75,RedToy
2: Diff. R,49,11,1,1,1,1,0.75,RedToy
2: Diff. R,49,11,1,0,1,0,0.75,Either
2: Diff. R,49,11,0,1,0,1,0.75,RedToy
3: Diff. C,11,11,0,0,1,1,0.75,YellowToy
3: Diff. C,11,11,1,1,0,0,0.75,RedToy
3: Diff. C,11,11,1,1,1,1,0.75,YellowToy
3: Diff. C,11,11,1,0,1,0,0.75,YellowToy
3: Diff. C,11,11,0,1,0,1,0.75,Either
4: RvC,49,11,0,0,1,1,0.75,YellowToy
4: RvC,49,11,1,1,0,0,0.75,RedToy
4: RvC,49,11,1,1,1,1,0.75,YellowToy
4: RvC,49,11,1,0,1,0,0.75,YellowToy
4: RvC,49,11,0,1,0,1,0.75,RedToy
1: R&C,11,49,0,0,1,1,0.99,RedToy
1: R&C,11,49,1,1,0,0,0.99,YellowToy
1: R&C,11,49,1,1,1,1,0.99,YellowToy
1: R&C,11,49,1,0,1,0,0.99,YellowToy
1: R&C,11,49,0,1,0,1,0.99,YellowToy
2: Diff. R,49,11,0,0,1,1,0.99,YellowToy
2: Diff. R,49,11,1,1,0,0,0.99,RedToy
2: Diff. R,49,11,1,1,1,1,0.99,RedToy
2: Diff. R,49,11,1,0,1,0,0.99,Either
2: Diff. R,49,11,0,1,0,1,0.99,RedToy
3: Diff. C,11,11,0,0,1,1,0.99,YellowToy
3: Diff. C,11,11,1,1,0,0,0.99,RedToy
3: Diff. C,11,11,1,1,1,1,0.99,YellowToy
